title,views,date_time,link,thumbnail
Master DSA Today and be the Masters of Tomorrow,160K views,1 year ago,https://www.youtube.com/watch?v=PsOXP5hg52w,https://i.ytimg.com/vi/PsOXP5hg52w/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBjGiiTZi8eTAbVIMaXBibv5gTxrQ
How to avoid getting Laid Off | ft. Dr. Sneha Sharma,1.2K views,1 year ago,https://www.youtube.com/watch?v=s4frRcj17AM,https://i.ytimg.com/vi/s4frRcj17AM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDVGFOJsFhXqr2ZY7p5q4AJHEolVg
Psychology of Deciding Your Career ft. Dhairya Gangwani | GeeksforGeeks,903 views,1 year ago,https://www.youtube.com/watch?v=0oPyv39ynTo,https://i.ytimg.com/vi/0oPyv39ynTo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBpA9UiOhypYJHtW3X0oYOKZhT3ew
CodeCast Ep. 3 | Learn all About Competitive Programming | @PriyanshAgarwal  with Mr. Sandeep Jain,9.4K views,1 year ago,https://www.youtube.com/watch?v=5uAFQqdS9oA,https://i.ytimg.com/vi/5uAFQqdS9oA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAgj8CAcRBZkMnwKVcjC0iRa0mOaw
Advice for Women in Tech | ft. @PriyaVajpeyi,1.5K views,1 year ago,https://www.youtube.com/watch?v=tn5BHjwAvTc,https://i.ytimg.com/vi/tn5BHjwAvTc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAgAZzscpdHL46496KnApH0aTvQMQ
Roadmap to Amazon | Twinkle Bajaj - SDE at Amazon,1.8K views,1 year ago,https://www.youtube.com/watch?v=nRbR9A_8nMQ,https://i.ytimg.com/vi/nRbR9A_8nMQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDG21IPbsPlt2CA1H06qPLkHy_INg
Google Cloud X AMD and GeeksforGeeks Goes to Colleges With Some Fun Twist!,1.5K views,1 year ago,https://www.youtube.com/watch?v=RQuaGniMRUU,https://i.ytimg.com/vi/RQuaGniMRUU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDeerYqeQfo41f3eB8D3lF6gw_vAg
Solving For India Hackathon | @googlecloud X AMD | GeeksforGeeks,2.7K views,1 year ago,https://www.youtube.com/watch?v=p0FQuaFLh0A,https://i.ytimg.com/vi/p0FQuaFLh0A/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAxmp9R4QF1XMIv8EB3DOLQIADveg
GeeksforGeeks Job Fair 2023,25K views,1 year ago,https://www.youtube.com/watch?v=xIC1IFPod9Y,https://i.ytimg.com/vi/xIC1IFPod9Y/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBI1_qTZ0M1X2g0BAa4zZP4kR_0Wg
OpenAI's ChatGPT & GPT 4 | Google's BARD AI | Will AI Replace You?,1.9K views,1 year ago,https://www.youtube.com/watch?v=2RcaFQzCgys,https://i.ytimg.com/vi/2RcaFQzCgys/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC42bzfKZrBWb10DEipv08jAfkUig
Get Started With Machine Learning | GeeksforGeeks,1.8K views,1 year ago,https://www.youtube.com/watch?v=RSVndjS2gMM,https://i.ytimg.com/vi/RSVndjS2gMM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAxY6pYAaupwzbO0m2vmiB8GIcpuQ
🎊Celebrating Bi-Wizard's First Anniversary🎊 | Join the Best Young Coders in the World,636 views,1 year ago,https://www.youtube.com/watch?v=D8aEoRbwC64,https://i.ytimg.com/vi/D8aEoRbwC64/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAzebMO0byhFNDDMJ54rq65HJyM6Q
"Meet Shikar Goel, CTO of GeeksforGeeks | Know His Journey",1.9K views,1 year ago,https://www.youtube.com/watch?v=d2zk6YEqGsM,https://i.ytimg.com/vi/d2zk6YEqGsM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDbR56FToTGciFS9cFMVAHLKOd87A
An Opportunity for Recruiters to Hire Top Tech Talent | Jobs Fair 2023 | GeeksforGeeks,1.8K views,1 year ago,https://www.youtube.com/watch?v=RbQt5dz8Dws,https://i.ytimg.com/vi/RbQt5dz8Dws/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCYwdU5VwqhT7TZAj0HanCr1lz3aA
A.I. Apps That Can Change Your Lives | GeeksforGeeks,2.9K views,1 year ago,https://www.youtube.com/watch?v=kApRNheEJ8Q,https://i.ytimg.com/vi/kApRNheEJ8Q/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBShHAXTK9uVjFjEDBCBmBB2SFYLw
Roadmap To Master Recursion? Roadmap To Master Recursion! | GeeksforGeeks,4.6K views,1 year ago,https://www.youtube.com/watch?v=51JvvwqQmlQ,https://i.ytimg.com/vi/51JvvwqQmlQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDJKiDSnNiMwvCYS5Zzf8KTTmphRw
CodeCast Ep. 2 | SDE Without A Technical Degree? | GeeksforGeeks,1.9K views,1 year ago,https://www.youtube.com/watch?v=XlcpYRp0ouc,https://i.ytimg.com/vi/XlcpYRp0ouc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCahxVtM3swClgsRcvxM1qDEPA3rg
The Art of Becoming a Successful Coder | GeeksforGeeks,6.9K views,1 year ago,https://www.youtube.com/watch?v=jO2SyGwS4bA,https://i.ytimg.com/vi/jO2SyGwS4bA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAKdylowehrtG84LffCk7O1wNnhog
Optimal Way to Get Started with DSA | GeeksforGeeks,11K views,1 year ago,https://www.youtube.com/watch?v=-WLD1oY2dB4,https://i.ytimg.com/vi/-WLD1oY2dB4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBfayA0RsyNhxuq_LnQ8Ab6vbC-mg
Mistakes to Avoid in Your Next Job Interview | GeeksforGeeks,1.5K views,1 year ago,https://www.youtube.com/watch?v=1uO3E57gPpE,https://i.ytimg.com/vi/1uO3E57gPpE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDkg0pnpsA5Romh14lgG3-0LSDqSQ
Master These Coding Practices For Your Placement Preparation | GeeksforGeeks,5.6K views,1 year ago,https://www.youtube.com/watch?v=v_mlqwjlv00,https://i.ytimg.com/vi/v_mlqwjlv00/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAO1VdTpFI5u3vI5GnLovqZXIYKAg
Correct Your Mistakes in 1 minute | Data Science | GeeksforGeeks,1.3K views,1 year ago,https://www.youtube.com/watch?v=vNiiuh__7u0,https://i.ytimg.com/vi/vNiiuh__7u0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB_JB_imhV78BTPSOHilZMzzS5BBg
CodeCast Ep. 1 | Journey From A Vegetable Seller To A 10LPA+ Job | GeeksforGeeks,2.6K views,1 year ago,https://www.youtube.com/watch?v=ksRDXChKN70,https://i.ytimg.com/vi/ksRDXChKN70/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBawpMkMYIAXFTfRu6uTEDIdFsipQ
LIVE DSA Sessions By Everyone's Favorite Teacher!,4.8K views,1 year ago,https://www.youtube.com/watch?v=qCioG1rwM6I,https://i.ytimg.com/vi/qCioG1rwM6I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCPjQl2AUja7JLQ2J7nMgJf0EdzDg
GeeksforGeeks Resolution Days 2023 | Never Before Seen Offers!,7.1K views,1 year ago,https://www.youtube.com/watch?v=mckeyuVM07g,https://i.ytimg.com/vi/mckeyuVM07g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCdzolnMHbd68ZzK6mSFwKwJ6ZPhw
The Top 5 DSA Fails (and How to Avoid Them!),3.4K views,1 year ago,https://www.youtube.com/watch?v=jMjSpFObSKM,https://i.ytimg.com/vi/jMjSpFObSKM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAXJquhYU46wubPUapwOV82U1H-0w
GeeksforGeeks Now On iOS,1.5K views,1 year ago,https://www.youtube.com/watch?v=bMDud1_-x1U,https://i.ytimg.com/vi/bMDud1_-x1U/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDBsgIUBVKNCSqwHPVPmYeAfaInCQ
"⛄ Merry Christmas, Geeks! ⛄ | Keep Coding Keep Learning | GeeksforGeeks",1.4K views,1 year ago,https://www.youtube.com/watch?v=AESq1z0Okb0,https://i.ytimg.com/vi/AESq1z0Okb0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDPzizgeqQP-FpvfA1MCgP2I74jJg
Student Success Story: Placed as an SDE at Byju's with Help from GeeksforGeeks,1.6K views,1 year ago,https://www.youtube.com/watch?v=yvkQMMU076M,https://i.ytimg.com/vi/yvkQMMU076M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBGFGPzobnLOeaxFQC_fcqrn04C5w
Service Based Test Series By GeeksforGeeks,1.1K views,2 years ago,https://www.youtube.com/watch?v=84a0IXscfgE,https://i.ytimg.com/vi/84a0IXscfgE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBcXlupiKelZ9xcjlUObJWHoN5ShA
India's Biggest Technical Content Writing Event is now LIVE 🔴 Participate Now | GeeksforGeeks,880 views,2 years ago,https://www.youtube.com/watch?v=J63OOZzo-p8,https://i.ytimg.com/vi/J63OOZzo-p8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDefxcONDs6M_UEBqyD_fOYsvpCLw
Landing SDE Role at Paytm | GeeksforGeeks,1.5K views,2 years ago,https://www.youtube.com/watch?v=fyo53bLMyA4,https://i.ytimg.com/vi/fyo53bLMyA4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLATc-EwvL_ks4HFg_6ER-rDPZgTvQ
SDE at Paytm using GFG | GeeksforGeeks,1.4K views,2 years ago,https://www.youtube.com/watch?v=RB1qpEZrcYo,https://i.ytimg.com/vi/RB1qpEZrcYo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDVm45g1QGgga-w2B3z6vvkrwNuGw
Roadmap to a Career at Amazon | Preparation Strategies by Senior QAE | GeeksforGeeks,7.7K views,2 years ago,https://www.youtube.com/watch?v=e_nnIOwhgzY,https://i.ytimg.com/vi/e_nnIOwhgzY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBnOjflshYYrZpXJWsoLYJZNVEvYQ
Happy Diwali | GeeksforGeeks presents office Diwali Party,1.4K views,2 years ago,https://www.youtube.com/watch?v=mCvuYVwmU2Y,https://i.ytimg.com/vi/mCvuYVwmU2Y/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARh_IBMoQTAP&rs=AOn4CLCKGr3plL2wjibXhn4s7cX8TjgFXg
Data Analysis Complete Roadmap | GeeksforGeeks,3.9K views,2 years ago,https://www.youtube.com/watch?v=VIg0Ka5U3LA,https://i.ytimg.com/vi/VIg0Ka5U3LA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLByR5yuGCOJKsUeoHinuiLDL0-MGw
Roadmap to a Career at Microsoft | Preparation Strategies by Microsoft SDE | GeeksforGeeks,5.8K views,2 years ago,https://www.youtube.com/watch?v=CyI0QuVWawQ,https://i.ytimg.com/vi/CyI0QuVWawQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLATQ4N_080veK__pNB7PY-F_kYbEA
Geek Week 2022 |11th - 17th October | GeeksforGeeks,3.4K views,2 years ago,https://www.youtube.com/watch?v=Aby3ldYnIQE,https://i.ytimg.com/vi/Aby3ldYnIQE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLARo3OVBvHffTZF0CRBn2wMqtNxdA
Happy Dussehra 🔥,1.6K views,2 years ago,https://www.youtube.com/watch?v=WkzmnYyEoc8,https://i.ytimg.com/vi/WkzmnYyEoc8/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARh_IC8oFDAP&rs=AOn4CLCUPnpdHW5Z8HCPDKTbs_ZJF-kvEQ
Stay Tuned for a Big Surprise!!! | GeeksforGeeks,3.1K views,2 years ago,https://www.youtube.com/watch?v=STVrifPDpVU,https://i.ytimg.com/vi/STVrifPDpVU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBiGUJZ_r_s9qBYmsBypqyjLuSDeA
GeeksforGeeks Goes to Delhi Technological University | GfG X DTU,1.8K views,2 years ago,https://www.youtube.com/watch?v=QqHMu9gwlno,https://i.ytimg.com/vi/QqHMu9gwlno/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBn9hWcsbKKX8x1nVnXgDGn_yDoQg
Roadmap to a CAREER AT WALMART | Preparation Strategies by Walmart SDE | GeeksforGeeks,7.4K views,2 years ago,https://www.youtube.com/watch?v=AQHyMunhc_k,https://i.ytimg.com/vi/AQHyMunhc_k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC33AA2CFV7Z6r4r2b6EqFUqZRxXg
EP 12 - Roadmap to Web Development | Everything About Web Development Ft. Prakash Sakari,2.8K views,2 years ago,https://www.youtube.com/watch?v=PLdt7UobcoY,https://i.ytimg.com/vi/PLdt7UobcoY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC4jxVquPkMEJ3Jrjw-ChMAYUhzyw
EP 11 - Road Map of DSA for Web Development | Everything About Web Development Ft. Prakash Sakari,4.1K views,2 years ago,https://www.youtube.com/watch?v=1b0P4IG7MIc,https://i.ytimg.com/vi/1b0P4IG7MIc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB_58kxEBnYzpGWz69l-P1iihaECg
EP 10 - Biggest Coding Mistakes | Everything About Web Development,2.3K views,2 years ago,https://www.youtube.com/watch?v=cAYfzY-9dao,https://i.ytimg.com/vi/cAYfzY-9dao/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA7f0SwvbSbXQXAMsrJEirhM_Xycw
EP 9 - Overrated Topics in Web Development | Everything About Web Development,1K views,2 years ago,https://www.youtube.com/watch?v=wnwAYPTf9Z8,https://i.ytimg.com/vi/wnwAYPTf9Z8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBhKsuyTrKJ6_I3WLl7jdJj0w2ymg
EP 8 -  How Important is UI for Websites? | Everything About Web Development,924 views,2 years ago,https://www.youtube.com/watch?v=imRxEskXGx8,https://i.ytimg.com/vi/imRxEskXGx8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDqO9lqTOFFQtCKJS-2Hjc6HsXGUQ
EP 7 - Underrated Topics in Web Development | Everything About Web Development,999 views,2 years ago,https://www.youtube.com/watch?v=MvxiK9tfjNw,https://i.ytimg.com/vi/MvxiK9tfjNw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBBRmfZlXfvOnkd3zy4tMUpGv8JJA
EP 6 - Frameworks to Choose for Web Development | Everything About Web Development,1.2K views,2 years ago,https://www.youtube.com/watch?v=UbFk-BTDnqM,https://i.ytimg.com/vi/UbFk-BTDnqM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDZJ_ce1HXvyhYJDt9TtnUJATVQpg
EP 5 - What is Frontend and Backend Development? | Everything About Web Development,1.9K views,2 years ago,https://www.youtube.com/watch?v=xJNtTqSj54M,https://i.ytimg.com/vi/xJNtTqSj54M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC_7jgvSdwUC0JPEiSVouKbHmdb-g
"EP 4 - Is HTML, CSS and JavaScript Enough? | Everything About Web Development Ft. Prakash Sakari",3.5K views,2 years ago,https://www.youtube.com/watch?v=EtZIUwvjzjI,https://i.ytimg.com/vi/EtZIUwvjzjI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBqsnqZ89WmcrF2LhXR7lMw9xSpJw
EP 3 - Web Developers vs Website Builders | Everything About Web Development,2.3K views,2 years ago,https://www.youtube.com/watch?v=s09kmxXbPOg,https://i.ytimg.com/vi/s09kmxXbPOg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAMmiHUEgLeNm3a3BS2NnUuresA0w
EP 2 - Future of Web Development | Everything About Web Development,4.6K views,2 years ago,https://www.youtube.com/watch?v=B40zC1_sJiE,https://i.ytimg.com/vi/B40zC1_sJiE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDdztsqBSX3G44iMTxLBc7KpAU03w
EP 1 - Web 3.0 Explained! Web 1.0 vs Web 2.0 vs Web3.0 | Everything About Web Development,4.4K views,2 years ago,https://www.youtube.com/watch?v=6ktny7tGepA,https://i.ytimg.com/vi/6ktny7tGepA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDwiG0w1W8EYAOxV4kT4XuNFLEs_g
Job or Higher Studies? The BEST Choice After Graduation! Ft. Avinash Kumar | GeeksforGeeks,7.8K views,2 years ago,https://www.youtube.com/watch?v=fYlESZ6SaCA,https://i.ytimg.com/vi/fYlESZ6SaCA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBO0GqWkbkfGEui7qcCX6AooJOspA
Capture Your Dream Job with Job-A-Thon | Monthly Hiring Challenges by GeeksforGeeks,3K views,2 years ago,https://www.youtube.com/watch?v=m7mnwQKgpzw,https://i.ytimg.com/vi/m7mnwQKgpzw/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gSAAuACigIMCAAQARhyIEUoKTAP&rs=AOn4CLBUho6RMsehDQLoFHzUMD3zPGPkjw
Walmart Interview Experience 2022 | Walmart Interview Questions | GeeksforGeeks,20K views,2 years ago,https://www.youtube.com/watch?v=eKzxoEG981g,https://i.ytimg.com/vi/eKzxoEG981g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB5hDMG3HdGzoMw1_BKJNzTzgFvVQ
How A Medical Aspirant Cracked FAANG? | Amazon Interview Experience | GeeksforGeeks,3.1K views,2 years ago,https://www.youtube.com/watch?v=Dg4coPjDc6M,https://i.ytimg.com/vi/Dg4coPjDc6M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAXRxorOIiE9iIVCckONPrJBCHO7w
Refer And Earn | Referral Program By GeeksforGeeks,2.6K views,2 years ago,https://www.youtube.com/watch?v=V6J24JJGhXc,https://i.ytimg.com/vi/V6J24JJGhXc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBAwPLVmcFMLqXYuMeIp5or0KOHVw
A++ Advice To Get Your Dream Job | GeeksforGeeks ft. @thegeekmonk1707,4.7K views,2 years ago,https://www.youtube.com/watch?v=npPgivbw-9U,https://i.ytimg.com/vi/npPgivbw-9U/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIGUoZTAP&rs=AOn4CLBcgKZimi5qkSgr1W1ZYl__xL_t1g
Dream Company Ka Sapna Ab Hoga Poora | GeeksforGeeks ft. @shashank_mishra,5.5K views,2 years ago,https://www.youtube.com/watch?v=uDP13fwrhwI,https://i.ytimg.com/vi/uDP13fwrhwI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLChsNH5ZKjwEr_IvlVgbLqbrXKnXw
"GfG Karlo, Ho Jayega! | GeeksforGeeks ft. @itssiddharthsingh",6.1K views,2 years ago,https://www.youtube.com/watch?v=KfFVWqHUjPo,https://i.ytimg.com/vi/KfFVWqHUjPo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBm2cTWevKpfPoH1BC0o1ODvOSgDQ
Refer Your Friends: Learn And Earn Together | Refer & Earn | GeeksforGeeks,1.8K views,2 years ago,https://www.youtube.com/watch?v=5G9xd86FPUg,https://i.ytimg.com/vi/5G9xd86FPUg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA4DOX563hGizhqZFiRrf_AZNczAg
Job-A-Thon Exclusive: Hiring Challenge For Amazon Alexa | GeeksforGeeks,3.9K views,2 years ago,https://www.youtube.com/watch?v=m1uCZUvw8Wg,https://i.ytimg.com/vi/m1uCZUvw8Wg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDmvfpR07bet4hH5h0Tfsg6kY3fYg
Presenting Coders Ka Dost | GeeksforGeeks Ft. @Hustle_With_Harman,7.7K views,2 years ago,https://www.youtube.com/watch?v=LawzObS9uww,https://i.ytimg.com/vi/LawzObS9uww/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCwiMvgj994o9SEUR4agz0V_PIzhg
How To Crack FAANG Companies As A Tier-3 College Student? | GeeksforGeeks,8.5K views,2 years ago,https://www.youtube.com/watch?v=bgCWuH4ZpM8,https://i.ytimg.com/vi/bgCWuH4ZpM8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCfC9C_2rvahp7Q3gTA0LtuIoO-Zw
Weekly Interview Series By GeeksforGeeks | Practice Interview Problems,81K views,2 years ago,https://www.youtube.com/watch?v=1D7HZw9RQ9M,https://i.ytimg.com/vi/1D7HZw9RQ9M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC9MNq7RdCknsb-MNwNOiJc3OBCIA
THIS Will Make You RICH! | Make Money Sitting at Home | GeeksforGeeks,7.1K views,2 years ago,https://www.youtube.com/watch?v=GgTKUySIzD0,https://i.ytimg.com/vi/GgTKUySIzD0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDe0BhfLRACv_jUeD6qo6sIrE4nIQ
Geek-O-Lympics 2022 | GeeksforGeeks,3.7K views,2 years ago,https://www.youtube.com/watch?v=G3T57IkE-PY,https://i.ytimg.com/vi/G3T57IkE-PY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDzt-Eo5zs86kEUuK9IrcL1L21tAg
How To Land A Consultancy Job Without An MBA?  Ft. Dhairya Gangwani | GeeksforGeeks,17K views,2 years ago,https://www.youtube.com/watch?v=0bce9CP2uEo,https://i.ytimg.com/vi/0bce9CP2uEo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD_5urOAqxpz2c2zYa7uUSBYVTQoQ
"DON'T Repeat These 5 Coding Mistakes! Ft. Prakash Sakari, Mentor - GeeksforGeeks",6.7K views,2 years ago,https://www.youtube.com/watch?v=EHWtNSP2nWI,https://i.ytimg.com/vi/EHWtNSP2nWI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCYFiYdpiE-4cSP4Esio4vF35DaMA
Delivery Hero Interview Experience 2022 | Delivery Hero Interview Questions | GeeksforGeeks,6.1K views,2 years ago,https://www.youtube.com/watch?v=Rj1TxLy1fb8,https://i.ytimg.com/vi/Rj1TxLy1fb8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD9GMlcb4nqTE2VyX8xgY6XA5Pwxw
